specimen,sample,site,NRM,PTRM,NRM_x,NRM_y,NRM_z,PTRM_x,PTRM_y,PTRM_z,NRM_sigma,PTRM_sigma,B_lab,steptype,temp_step,correction,s_tensor,aniso_type,NLT_beta
BD2-14a,BD2-14,BD2,1.62e-06,1.080594917807818e-06,-6.221403085990403e-07,-1.4945960970878468e-06,5.936280810462117e-08,-7.502149697365883e-08,-2.8137354131846534e-08,-1.0776202673884597e-06,1.385153816574813e-08,2.174206744359436e-08,3e-05,IZ,748.0,1,,,
BD2-14a,BD2-14,BD2,1.58e-06,1.2636879249654163e-06,-6.571467163808312e-07,-1.4353329161087065e-06,6.61635328921354e-08,-7.799051847155127e-08,9.257728507217115e-08,-1.2578768210840853e-06,1.3509524877704967e-08,2.1392924332300876e-08,3e-05,ZI,773.0,1,,,
BD2-14a,BD2-14,BD2,1.42e-06,1.2677095376568236e-06,-6.445251236113811e-07,-1.2649517786617017e-06,2.973823623436688e-08,5.87788648946928e-08,-1.1497993070842023e-07,-1.2611154318467662e-06,1.2141471725532312e-08,2.0556392794654466e-08,3e-05,IZ,783.0,1,,,
BD2-14a,BD2-14,BD2,1.39e-06,1.4597931243003073e-06,-6.048790880792482e-07,-1.2512524914045985e-06,2.4258844947824083e-08,-1.2374273657018292e-07,1.669488266822739e-07,-1.4449262230889114e-06,1.188496175949994e-08,2.033649376111867e-08,3e-05,ZI,793.0,1,,,
BD2-14a,BD2-14,BD2,1.24e-06,1.4345687216996597e-06,-4.824247767481419e-07,-1.1420593964045786e-06,-2.380482857561519e-08,-3.4228457367988154e-08,-6.338291388357512e-08,-1.4327590293600773e-06,1.0602411929338075e-08,1.9830873048960777e-08,3e-05,IZ,803.0,1,,,
BD2-14a,BD2-14,BD2,1.21e-06,1.4914984902984007e-06,-5.605847871998649e-07,-1.0722997980126485e-06,-4.223688212420716e-09,3.016473827179636e-08,2.678476666885698e-08,-1.4909528535141202e-06,1.0345901963305703e-08,1.9260275697339773e-08,3e-05,ZI,813.0,1,,,
BD2-14a,BD2-14,BD2,1.14e-06,1.3477993122382393e-06,-4.628610563729538e-07,-1.0347388514018494e-06,-1.2114104132330586e-07,-8.09273413499788e-08,4.5591427994041916e-08,-1.3445947988837971e-06,9.747378709230167e-09,1.8580208295763423e-08,3e-05,IZ,823.0,1,,,
BD2-14a,BD2-14,BD2,1.11e-06,1.3825210868089943e-06,-4.983422977893373e-07,-9.908433692097931e-07,-4.45462897111413e-08,-2.2063422752043744e-08,7.847501649455703e-08,-1.3801157316088264e-06,9.490868743197793e-09,1.786385201933099e-08,3e-05,ZI,826.0,1,,,
BD2-14a,BD2-14,BD2,9.92e-07,1.26065694376071e-06,-3.577103127714581e-07,-9.081005327746836e-07,-1.7737179739541882e-07,-1.142139479503237e-07,1.5424626440624534e-09,-1.255471514911703e-06,8.48192954347046e-09,1.7274345992480036e-08,3e-05,IZ,829.0,1,,,
BD2-14a,BD2-14,BD2,9.1e-07,1.3934482918452688e-06,-3.833970783201349e-07,-8.221976877606754e-07,-7.13977771123389e-08,-2.0344718417517198e-08,3.660111568432173e-08,-1.3928189375542221e-06,7.780802302981975e-09,1.6562503307341105e-08,3e-05,ZI,832.0,1,,,
BD2-14a,BD2-14,BD2,8.64e-07,1.2920145817838283e-06,-3.1278423864904635e-07,-7.440843003197724e-07,-3.082216314121561e-07,-1.9506845071652893e-08,-3.496124301453312e-08,-1.291394159048379e-06,7.387487021732337e-09,1.7148897207909326e-08,3e-05,IZ,835.0,1,,,
BD2-14a,BD2-14,BD2,7.96e-07,1.4475906749735161e-06,-3.139675430284983e-07,-7.118597131017679e-07,-1.6821453797848935e-07,5.158585667141801e-08,3.539934112473007e-08,-1.4462380676464339e-06,6.8060644320589585e-09,1.6594069197194672e-08,3e-05,ZI,838.0,1,,,
BD2-14a,BD2-14,BD2,7.4e-07,1.8209503438763568e-06,-2.0167782272927012e-07,-5.992735242716799e-07,-3.8444414279083693e-07,-1.1106041784953268e-07,5.098502142603565e-08,-1.8168451409079134e-06,6.3272458287985295e-09,2.057718762228899e-08,3e-05,IZ,843.0,1,,,
BD2-14a,BD2-14,BD2,6.27e-07,2.2509979617705385e-06,-2.4030523304737977e-07,-5.500369462041663e-07,-1.812229366841837e-07,-1.730294344227143e-08,3.1088639777822986e-08,-2.2507167588393075e-06,5.361058290076592e-09,2.2037855514311324e-08,3e-05,ZI,848.0,1,,,
BD2-14a,BD2-14,BD2,5.3e-07,2.411719245226348e-06,-1.8917308706261423e-07,-3.895865964103795e-07,-3.0550912756999044e-07,-3.122334945499256e-08,2.5668824840854583e-08,-2.4113805032958292e-06,4.53167606657192e-09,2.39461208734362e-08,3e-05,IZ,853.0,1,,,
BD2-14a,BD2-14,BD2,4.1e-07,2.7412899890565055e-06,-1.577246173381742e-07,-3.4932130566561223e-07,-1.455938545873362e-07,-6.31033410305751e-08,4.649058681103725e-08,-2.7401692279474567e-06,3.505636202442428e-09,2.5127213744919538e-08,3e-05,ZI,858.0,1,,,
BD2-14a,BD2-14,BD2,4.53e-06,2.2631144397774581e-07,-2.1335245843758084e-06,-3.995736477633301e-06,5.534301378366967e-08,8.391306077761848e-08,2.0147733691414257e-07,-5.98527410918595e-08,3.873300487088829e-08,3.473572456688381e-08,3e-05,P,373.0,1,,,
BD2-14a,BD2-14,BD2,3.47e-06,8.023383385732988e-07,-1.4157652305655058e-06,-3.1649828136537663e-06,1.3925732008798225e-07,-1.2643738109365503e-08,6.4824135712627e-08,-7.99615393086135e-07,2.9669652737744454e-08,2.1268951350184243e-08,3e-05,P,573.0,1,,,
BD2-14a,BD2-14,BD2,1.91e-06,1.1786658380534137e-06,-8.064928276086903e-07,-1.7295294501481603e-06,7.998249862277127e-08,-1.415622723793458e-08,2.1572200443805762e-08,-1.1783833837900789e-06,1.6331134504061067e-08,2.0520797282589822e-08,3e-05,P,723.0,1,,,
BD2-14a,BD2-14,BD2,1.58e-06,1.3730275974523997e-06,-6.571467163808312e-07,-1.4353329161087065e-06,6.61635328921354e-08,-3.037816646993872e-08,8.610826498973368e-08,-1.369988071870807e-06,1.3509524877704967e-08,1.6160127860039487e-08,3e-05,P,773.0,1,,,
BD2-14a,BD2-14,BD2,1.39e-06,1.4022618540806774e-06,-6.048790880792482e-07,-1.2512524914045985e-06,2.4258844947824083e-08,-2.192118564730398e-09,-4.1809111181955415e-08,-1.401636721924819e-06,1.188496175949994e-08,2.009328067253587e-08,3e-05,P,793.0,1,,,
BD2-14a,BD2-14,BD2,1.21e-06,1.3279174765682322e-06,-5.605847871998649e-07,-1.0722997980126485e-06,-4.223688212420716e-09,5.7507143171804476e-08,1.4501727726363383e-08,-1.3265924215645547e-06,1.0345901963305703e-08,1.4877578029877624e-08,3e-05,P,813.0,1,,,
BD2-14a,BD2-14,BD2,1.11e-06,1.2967048687440376e-06,-4.983422977893373e-07,-9.908433692097931e-07,-4.45462897111413e-08,-2.1074078391657065e-08,-7.091078653539163e-09,-1.2965142176034799e-06,9.490868743197793e-09,1.4108048131780504e-08,3e-05,P,826.0,1,,,
BD2-14a,BD2-14,BD2,9.1e-07,1.146951802677247e-06,-3.833970783201349e-07,-8.221976877606754e-07,-7.13977771123389e-08,1.3667074863515708e-08,1.120622596218285e-08,-1.1468156212874614e-06,7.780802302981975e-09,1.2996504945640223e-08,3e-05,P,832.0,1,,,
BD2-14a,BD2-14,BD2,7.96e-07,1.4523511138871968e-06,-3.139675430284983e-07,-7.118597131017679e-07,-1.6821453797848935e-07,-2.2832355595260106e-08,4.239307645668482e-08,-1.451552709554803e-06,6.8060644320589585e-09,1.4792074707866832e-08,3e-05,P,838.0,1,,,
BD2-14a,BD2-14,BD2,6.27e-07,2.507547284045631e-06,-2.4030523304737977e-07,-5.500369462041663e-07,-1.812229366841837e-07,-4.540012088353083e-08,2.5512727406619954e-08,-2.5070064442455383e-06,5.361058290076592e-09,2.2914890298891972e-08,3e-05,P,848.0,1,,,
BD2-15a,BD2-15,BD2,4.13e-06,0.0,-1.6533508452131995e-06,-3.7843705622750327e-06,-4.324846840009513e-08,0.0,0.0,0.0,4.414108998807082e-08,0.0,3e-05,ZI,273.0,1,,,
BD2-15a,BD2-15,BD2,4.13e-06,1.8235145637014554e-07,-1.86848420059553e-06,-3.6829835552010563e-06,-3.604059160828435e-08,1.7177954610796506e-07,6.090697080378578e-08,-5.84654485669881e-09,2.648465399284249e-08,3.68701847548921e-08,3e-05,ZI,373.0,1,,,
BD2-15a,BD2-15,BD2,3.79e-06,3.9892432682190783e-07,-1.517209595072373e-06,-3.4727555527712105e-06,-4.630243316558677e-08,3.745925927342047e-07,-1.2922962104092138e-07,-4.6051200251442145e-08,2.430431928156732e-08,3.432618291857135e-08,3e-05,IZ,473.0,1,,,
BD2-15a,BD2-15,BD2,3.36e-06,6.29849208026546e-07,-1.3128485933523311e-06,-3.092877464617475e-06,1.172858875515174e-08,3.045624193301345e-07,3.2263396914319354e-07,-4.470560138711383e-07,2.154683714671931e-08,2.8800312554002217e-08,3e-05,ZI,573.0,1,,,
BD2-15a,BD2-15,BD2,2.13e-06,6.614560479402901e-07,-7.559619854564298e-07,-1.9900839724222376e-06,-7.062052996756096e-08,8.422426473530385e-08,-6.510016829978346e-08,-6.528340866360492e-07,1.3659155691223849e-08,2.0008702244890554e-08,3e-05,IZ,673.0,1,,,
BD2-15a,BD2-15,BD2,1.99e-06,7.205024458616201e-07,-6.705896911513533e-07,-1.872884373476464e-06,-5.209212713266757e-08,6.445525259221386e-08,9.237615840807098e-08,-7.116431270402446e-07,1.2761370810110544e-08,1.8229585975962613e-08,3e-05,ZI,723.0,1,,,
BD2-15a,BD2-15,BD2,1.76e-06,7.160630363515384e-07,-6.414164619628857e-07,-1.6367019030400358e-06,-8.597559484027934e-08,1.6640409612855074e-07,-9.965086729714532e-08,-6.89293590183132e-07,1.12864385054244e-08,1.6892695519567922e-08,3e-05,IZ,748.0,1,,,
BD2-15a,BD2-15,BD2,1.72e-06,8.120267814580021e-07,-6.130053577204204e-07,-1.6053023481024905e-06,-7.502534626837793e-08,9.231789071720881e-08,4.005807623075211e-08,-8.057668716119189e-07,1.1029928539392029e-08,1.629305287670588e-08,3e-05,ZI,773.0,1,,,
BD2-15a,BD2-15,BD2,1.59e-06,8.220156304833833e-07,-5.036263715186743e-07,-1.505180563398625e-06,-9.429713398577898e-08,-7.869999749272135e-08,-1.9781454898023417e-08,-8.180004286036513e-07,1.0196271149786818e-08,1.5740654173795127e-08,3e-05,IZ,783.0,1,,,
BD2-15a,BD2-15,BD2,1.57e-06,9.847933945824083e-07,-5.515300795576543e-07,-1.4673219971473899e-06,-8.763976283926717e-08,-3.128241548184871e-09,1.0136327197740479e-07,-9.795579264198691e-07,1.0068016166770631e-08,1.541369325016092e-08,3e-05,ZI,793.0,1,,,
BD2-15a,BD2-15,BD2,1.47e-06,1.0261328511860328e-06,-5.958923492649626e-07,-1.3383961297372814e-06,-1.2044960768616016e-07,2.2347375992121536e-07,-1.0163970646189884e-07,-9.96332011419984e-07,9.426741251689698e-09,1.520308514966654e-08,3e-05,IZ,803.0,1,,,
BD2-15a,BD2-15,BD2,1.44e-06,1.0847399298512921e-06,-5.007210384005413e-07,-1.3463982974492887e-06,-1.0044932219154044e-07,5.237981811777454e-08,5.166610308165909e-08,-1.0822419710305502e-06,9.234358777165418e-09,1.4832315882405175e-08,3e-05,ZI,813.0,1,,,
BD2-15a,BD2-15,BD2,1.37e-06,1.0627983004647356e-06,-4.964611844217299e-07,-1.2603401411112343e-06,-2.0486342051788205e-07,4.254816824097247e-08,1.9964527787374506e-08,-1.0617585876649623e-06,8.785466336608766e-09,1.4659550169203228e-08,3e-05,IZ,823.0,1,,,
BD2-15a,BD2-15,BD2,1.33e-06,1.1820614473908558e-06,-5.381904048939588e-07,-1.2087954407542315e-06,-1.3440487525331864e-07,1.5314044412716143e-07,1.665781735566962e-08,-1.1719811376047168e-06,8.528956370576394e-09,1.4403725531307254e-08,3e-05,ZI,826.0,1,,,
BD2-15a,BD2-15,BD2,1.23e-06,1.1259101981892581e-06,-4.494214060701978e-07,-1.1236336749918244e-06,-2.1992672459311003e-07,2.0895223941038167e-08,-4.1066381841414986e-08,-1.1249669845313166e-06,7.887681455495463e-09,1.4139784692670097e-08,3e-05,IZ,829.0,1,,,
BD2-15a,BD2-15,BD2,1.16e-06,1.269650218595149e-06,-4.2669829232760977e-07,-1.0668218376895011e-06,-1.594356734030901e-07,3.913629612086783e-08,2.4699035109368407e-08,-1.2688065201476999e-06,7.438789014938809e-09,1.3786217553006013e-08,3e-05,ZI,832.0,1,,,
BD2-15a,BD2-15,BD2,1.09e-06,1.2582591820953044e-06,-3.608553892430871e-07,-9.755188751326636e-07,-3.259544635591344e-07,3.2028140642769356e-08,-6.107595216296114e-08,-1.2563678185951354e-06,6.989896574382157e-09,1.4158240629445872e-08,3e-05,IZ,835.0,1,,,
BD2-15a,BD2-15,BD2,1.01e-06,1.4678118285821997e-06,-3.910916227329078e-07,-9.124851217626033e-07,-1.857908641188474e-07,1.7315867346059195e-07,4.729058263500805e-09,-1.4575545526460165e-06,6.476876642317412e-09,1.3742148869245687e-08,3e-05,ZI,838.0,1,,,
BD2-15a,BD2-15,BD2,8.88e-07,1.706549756873006e-06,-2.568613742095789e-07,-7.905380227410329e-07,-3.1243538378337524e-07,-1.2422120814082153e-08,-1.4265509551025747e-08,-1.706444918195441e-06,5.6945212459186754e-09,1.515451349171225e-08,3e-05,IZ,843.0,1,,,
BD2-15a,BD2-15,BD2,7.990000000000001e-07,1.9511429619569373e-06,-2.8245322998226023e-07,-7.24455072691767e-07,-1.8380974001329547e-07,1.261832776507016e-07,-4.363628225585071e-08,-1.946569421650896e-06,5.123786571496646e-09,1.54323591086005e-08,3e-05,ZI,848.0,1,,,
BD2-15a,BD2-15,BD2,6.429999999999999e-07,2.0398987162308395e-06,-1.5898274193889198e-07,-5.73273247335036e-07,-2.439903105771502e-07,1.9100535091018297e-08,-4.930494806436359e-09,-2.0398033317603017e-06,4.123397703970392e-09,1.568575876688964e-08,3e-05,IZ,853.0,1,,,
BD2-15a,BD2-15,BD2,5.23e-07,2.2844706004957053e-06,-1.861416765590178e-07,-4.7014020837843093e-07,-1.3359813140041847e-07,9.267354082726071e-08,-8.840334633739147e-08,-2.280877547725019e-06,3.3538678058732738e-09,1.625341476053129e-08,3e-05,ZI,858.0,1,,,
BD2-15a,BD2-15,BD2,4.13e-06,1.7221974135274534e-07,-1.86848420059553e-06,-3.6829835552010563e-06,-3.604059160828435e-08,1.5007484235793286e-07,7.947885461992901e-08,-2.8640751930636987e-08,2.648465399284249e-08,3.452196626185684e-08,3e-05,P,373.0,1,,,
BD2-15a,BD2-15,BD2,3.36e-06,5.069213585796434e-07,-1.3128485933523311e-06,-3.092877464617475e-06,1.172858875515174e-08,-1.389666652512881e-07,1.2084389328698125e-07,-4.722862301490618e-07,2.154683714671931e-08,1.7100664402158185e-08,3e-05,P,573.0,1,,,
BD2-15a,BD2-15,BD2,1.99e-06,7.543484981136776e-07,-6.705896911513533e-07,-1.872884373476464e-06,-5.209212713266757e-08,1.5706655221577495e-07,-2.768695409096589e-08,-7.372958614793488e-07,1.2761370810110544e-08,1.6074624538028697e-08,3e-05,P,723.0,1,,,
BD2-15a,BD2-15,BD2,1.72e-06,9.185999021286466e-07,-6.130053577204204e-07,-1.6053023481024905e-06,-7.502534626837793e-08,1.3325036681695513e-07,2.759378253118521e-08,-9.084650257987522e-07,1.1029928539392029e-08,1.5390597961942366e-08,3e-05,P,773.0,1,,,
BD2-15a,BD2-15,BD2,1.57e-06,9.924921604117044e-07,-5.515300795576543e-07,-1.4673219971473899e-06,-8.763976283926717e-08,3.900078260156468e-08,5.465308114638365e-09,-9.917105211917286e-07,1.0068016166770631e-08,1.1478820979948681e-08,3e-05,P,793.0,1,,,
BD2-15a,BD2-15,BD2,1.44e-06,1.0502952231988783e-06,-5.007210384005413e-07,-1.3463982974492887e-06,-1.0044932219154044e-07,1.557385931153211e-07,1.0415539541954211e-08,-1.0386323040541787e-06,9.234358777165418e-09,1.1029928539392029e-08,3e-05,P,813.0,1,,,
BD2-15a,BD2-15,BD2,1.33e-06,1.1517142498725496e-06,-5.381904048939588e-07,-1.2087954407542315e-06,-1.3440487525331864e-07,1.100483752912154e-07,-2.309432565020934e-08,-1.1462119003823053e-06,8.528956370576394e-09,1.109405603090012e-08,3e-05,P,826.0,1,,,
BD2-15a,BD2-15,BD2,1.16e-06,1.110242645359933e-06,-4.2669829232760977e-07,-1.0668218376895011e-06,-1.594356734030901e-07,4.761748042497819e-08,-1.604613737753751e-08,-1.109104967353884e-06,7.438789014938809e-09,1.045278111581919e-08,3e-05,P,832.0,1,,,
BD2-15a,BD2-15,BD2,1.01e-06,1.4318083851744884e-06,-3.910916227329078e-07,-9.124851217626033e-07,-1.857908641188474e-07,5.459755334893825e-08,1.0488881801967887e-08,-1.4307286054255119e-06,6.476876642317412e-09,1.1414693488440586e-08,3e-05,P,838.0,1,,,
BD2-15a,BD2-15,BD2,7.990000000000001e-07,2.10561436344805e-06,-2.8245322998226023e-07,-7.24455072691767e-07,-1.8380974001329547e-07,1.0707914835181434e-07,-1.1461886163851645e-07,-2.099763896275883e-06,5.123786571496646e-09,1.4813450538369525e-08,3e-05,P,848.0,1,,,
BD2-16a,BD2-16,BD2,4.24e-06,0.0,-1.703999006185839e-06,-3.881818086003892e-06,-7.399820329408209e-08,0.0,0.0,0.0,4.5316760665719196e-08,0.0,3e-05,ZI,273.0,1,,,
BD2-16a,BD2-16,BD2,4.24e-06,3.8658700137063043e-07,-1.944484551977943e-06,-3.767369802553749e-06,-5.919964463797595e-08,3.802832568097764e-07,-6.55884656961777e-08,2.3071787674707857e-08,1.812670426628768e-08,2.5334534754915635e-08,3e-05,ZI,373.0,1,,,
BD2-16a,BD2-16,BD2,3.94e-06,5.750846670063459e-08,-1.5265788698481722e-06,-3.6315876246195547e-06,-6.876248136289704e-08,1.7043484110959822e-08,5.1617770172482545e-09,-5.468180181414714e-08,1.6844154436125814e-08,2.379102086670265e-08,3e-05,IZ,473.0,1,,,
BD2-16a,BD2-16,BD2,3.56e-06,6.669437851863951e-07,-1.6267109960147048e-06,-3.165237269349271e-06,-9.318993597602842e-08,3.748048034201183e-07,2.8605014247169643e-07,-4.717103856434423e-07,1.5219591317920786e-08,2.0435875303348798e-08,3e-05,ZI,573.0,1,,,
BD2-16a,BD2-16,BD2,2.03e-06,1.022488712685108e-06,-7.132205927079675e-07,-1.887483530596754e-06,-2.227606515148219e-07,-3.2407040269681006e-07,2.717367535399625e-07,-9.309246362836997e-07,8.678587184095279e-09,1.2923806615825315e-08,3e-05,IZ,673.0,1,,,
BD2-16a,BD2-16,BD2,1.73e-06,1.0557142877701545e-06,-7.069118460408421e-07,-1.5656361905764998e-06,-2.0483886517024665e-07,-1.3316441424090271e-07,3.248487392162177e-07,-9.956270349943073e-07,7.396037353933416e-09,1.1048885369976545e-08,3e-05,ZI,723.0,1,,,
BD2-16a,BD2-16,BD2,1.52e-06,1.0510240857672594e-06,-4.413160048513764e-07,-1.4345200931960828e-06,-2.40400262226815e-07,-3.627946323548507e-07,2.557379814652457e-07,-9.526960524918185e-07,6.4982524728201114e-09,1.0269301374979629e-08,3e-05,IZ,748.0,1,,,
BD2-16a,BD2-16,BD2,1.47e-06,9.781419456646075e-07,-5.882258236824445e-07,-1.3274070187339708e-06,-2.2995866360913937e-07,-8.724529806750345e-08,1.8524772770529496e-07,-9.564691334348858e-07,6.284494167793133e-09,9.869339234019587e-09,3e-05,ZI,773.0,1,,,
BD2-16a,BD2-16,BD2,1.39e-06,9.92044766071932e-07,-5.129495438501878e-07,-1.2695946724494844e-06,-2.3898144938837927e-07,-1.7860282277621487e-07,1.5423488660714865e-07,-9.635691201674959e-07,5.94248087974997e-09,9.655157636068216e-09,3e-05,IZ,783.0,1,,,
BD2-16a,BD2-16,BD2,1.38e-06,1.105914056168324e-06,-5.205530938462357e-07,-1.2567263390988578e-06,-2.3251534379970354e-07,-1.8928042989448215e-07,3.1131684909177217e-07,-1.0441746204353012e-06,5.899729218744574e-09,9.494334461313378e-09,3e-05,ZI,793.0,1,,,
BD2-16a,BD2-16,BD2,1.31e-06,1.0750510266672982e-06,-4.15813231257666e-07,-1.214491064691678e-06,-2.611719940865283e-07,-2.395113885786212e-07,1.818646973998798e-07,-1.0321309202418086e-06,5.600467591706806e-09,9.448503967131022e-09,3e-05,IZ,803.0,1,,,
BD2-16a,BD2-16,BD2,1.29e-06,1.1488417056980266e-06,-3.9747285673074184e-07,-1.2018468905203602e-06,-2.4835333681842055e-07,-2.333852426908435e-07,2.83942660050815e-07,-1.0884599942343102e-06,5.514964269696015e-09,9.260151883462714e-09,3e-05,ZI,813.0,1,,,
BD2-16a,BD2-16,BD2,1.23e-06,1.1069728146286596e-06,-4.6552514877351757e-07,-1.1074405670263364e-06,-2.6412445241548773e-07,-1.8731353740270736e-07,2.1870839048500486e-07,-1.0688634575866274e-06,5.258454303663642e-09,9.074839403785452e-09,3e-05,IZ,823.0,1,,,
BD2-16a,BD2-16,BD2,1.21e-06,1.076194899978144e-06,-5.22548047647996e-07,-1.061957857057677e-06,-2.5157314588948883e-07,-7.651457496180621e-08,1.9356714923427977e-07,-1.0558753436342265e-06,5.1729509816528514e-09,8.851245912013945e-09,3e-05,ZI,826.0,1,,,
BD2-16a,BD2-16,BD2,1.12e-06,1.0212214090031164e-06,-3.8750902660822696e-07,-1.014785829341496e-06,-2.728488132003452e-07,-1.0052477423929031e-07,1.0077974071001e-07,-1.0112523818675895e-06,4.788186032604293e-09,8.52560736868557e-09,3e-05,IZ,829.0,1,,,
BD2-16a,BD2-16,BD2,1.1e-06,9.54660577643659e-07,-4.1775296046398107e-07,-9.841643002389462e-07,-2.58656324412849e-07,-1.1368519466614181e-07,1.8124883223858113e-07,-9.303769966163162e-07,4.702682710593502e-09,8.0560511266524e-09,3e-05,ZI,832.0,1,,,
BD2-16a,BD2-16,BD2,1.04e-06,8.923113682331371e-07,-3.7896492814640333e-07,-9.240119725125216e-07,-2.9015075028079847e-07,-9.575515007700124e-08,9.844845379979916e-08,-8.816793243896859e-07,4.446172744561129e-09,7.83849110516933e-09,3e-05,IZ,835.0,1,,,
BD2-16a,BD2-16,BD2,1.01e-06,8.44863651474895e-07,-3.586280408905491e-07,-9.057910350408465e-07,-2.6651178046502667e-07,7.995003688457954e-09,1.032237227305707e-07,-8.384959943644075e-07,4.317917761544942e-09,7.414917891126145e-09,3e-05,ZI,838.0,1,,,
BD2-16a,BD2-16,BD2,9.42e-07,9.025964569265263e-07,-2.1741831174816222e-07,-8.592288020648671e-07,-3.1909112087106456e-07,-2.4533448421977286e-07,1.6272985211398683e-07,-8.532352255620349e-07,4.027206466708253e-09,7.356471492888415e-09,3e-05,IZ,843.0,1,,,
BD2-16a,BD2-16,BD2,8.82e-07,9.084381010130377e-07,-2.910896410434641e-07,-7.911584766708686e-07,-2.593435668548921e-07,-6.43259309330259e-08,9.361614128968874e-08,-9.013090347221661e-07,3.77069650067588e-09,7.073977711805872e-09,3e-05,ZI,848.0,1,,,
BD2-16a,BD2-16,BD2,7.11e-07,1.0459202729785387e-06,-2.2330284223989663e-07,-6.236606516660414e-07,-2.582716248662876e-07,-1.4889970663608787e-07,9.992078626893749e-08,-1.0304338558406285e-06,3.0396430974836175e-09,6.865763690971524e-09,3e-05,IZ,853.0,1,,,
BD2-16a,BD2-16,BD2,5.070000000000001e-07,1.3313288606236006e-06,-2.1757970636905007e-07,-4.4023908194940575e-07,-1.260857727925814e-07,-9.508664742062072e-08,3.8601465417242476e-08,-1.3273676926455919e-06,2.1675092129735506e-09,6.931373352683774e-09,3e-05,ZI,858.0,1,,,
BD2-16a,BD2-16,BD2,4.24e-06,3.2622971227092274e-07,-1.944484551977943e-06,-3.767369802553749e-06,-5.919964463797595e-08,3.2193054501573347e-07,-4.8049494148470735e-08,-2.1858533032157746e-08,1.812670426628768e-08,2.9669652737744454e-08,3e-05,P,373.0,1,,,
BD2-16a,BD2-16,BD2,3.56e-06,5.71775669281169e-07,-1.6267109960147048e-06,-3.165237269349271e-06,-9.318993597602842e-08,5.048499747453741e-08,1.3187560214391354e-07,-5.54064532857956e-07,1.5219591317920786e-08,1.1222311013916307e-08,3e-05,P,573.0,1,,,
BD2-16a,BD2-16,BD2,1.73e-06,9.744345081203678e-07,-7.069118460408421e-07,-1.5656361905764998e-06,-2.0483886517024665e-07,-1.3677166374690468e-07,1.7613054636772784e-07,-9.48574801082072e-07,7.396037353933416e-09,7.695298980971183e-09,3e-05,P,723.0,1,,,
BD2-16a,BD2-16,BD2,1.47e-06,1.0441194592716041e-06,-5.882258236824445e-07,-1.3274070187339708e-06,-2.2995866360913937e-07,-1.299750507801015e-07,2.276925700564666e-07,-1.0106671187613745e-06,6.284494167793133e-09,7.438789014938812e-09,3e-05,P,773.0,1,,,
BD2-16a,BD2-16,BD2,1.38e-06,1.1225542862330025e-06,-5.205530938462357e-07,-1.2567263390988578e-06,-2.3251534379970354e-07,-3.002326450477012e-07,2.7259040917610104e-07,-1.0467487536237875e-06,5.899729218744574e-09,7.438789014938812e-09,3e-05,P,793.0,1,,,
