specimen,sample,site,NRM,PTRM,NRM_x,NRM_y,NRM_z,PTRM_x,PTRM_y,PTRM_z,NRM_sigma,PTRM_sigma,B_lab,steptype,temp_step,correction,s_tensor,aniso_type,NLT_beta
AX16-9a,AX16-9,AX16,4.63e-08,3.6223984902999215e-09,-1.5071531267684173e-08,-2.234446399318791e-08,3.7646565236477375e-08,3.15236246485831e-09,-1.7721414518797544e-09,-2.095146467651066e-10,3.95880380909962e-10,5.586515128401562e-10,3e-05,IZ,473.0,1,,,
AX16-9a,AX16-9,AX16,4.58e-08,2.4545361770472283e-09,-1.3658243471095177e-08,-2.282126187410615e-08,3.728649074071942e-08,1.423105552914618e-09,-3.8474210505519717e-10,-1.9625218323103817e-09,3.916052148094225e-10,5.43039669081026e-10,3e-05,ZI,573.0,1,,,
AX16-9a,AX16-9,AX16,3.99e-08,3.1814055394910172e-09,-1.0855217977148474e-08,-2.085267971847829e-08,3.223879636753141e-08,-1.1506247331589584e-09,3.892162458847149e-10,-2.9403936206036115e-09,3.411582548230558e-10,4.693579455494381e-10,3e-05,IZ,673.0,1,,,
AX16-9a,AX16-9,AX16,3.63e-08,5.417709203117079e-09,-9.330868625576863e-09,-1.913111578829195e-08,2.9404511548182393e-08,-3.093634493442902e-10,2.9245049701567205e-10,-5.400957320007684e-09,3.103770588991711e-10,4.137592244019232e-10,3e-05,ZI,723.0,1,,,
AX16-9a,AX16-9,AX16,3.24e-08,5.636826936303197e-09,-8.629641668008072e-09,-1.7384300411983506e-08,2.5943696418738963e-08,2.972028947411902e-10,-7.317207796200839e-10,-5.5812250492040656e-09,2.770307633149626e-10,3.689555035991356e-10,3e-05,IZ,748.0,1,,,
AX16-9a,AX16-9,AX16,2.99e-08,7.71786348702383e-09,-8.197197689916725e-09,-1.601872884455712e-08,2.387920175041406e-08,-2.365746377758712e-10,-4.524025781337067e-11,-7.714104132313087e-09,2.556549328122649e-10,3.2943754236821365e-10,3e-05,ZI,773.0,1,,,
AX16-9a,AX16-9,AX16,2.75e-08,6.34266315194402e-09,-7.76418026616874e-09,-1.4788584165526428e-08,2.1846402064724e-08,2.668944795870429e-10,-1.586908251479528e-09,-6.135133690245112e-09,2.351341355296751e-10,3.115255777890724e-10,3e-05,IZ,783.0,1,,,
AX16-9a,AX16-9,AX16,2.66e-08,8.6341342192392e-09,-7.146908428400205e-09,-1.4653333806164376e-08,2.1018123329193366e-08,-4.751876770030854e-10,7.360866756019161e-11,-8.620733852261171e-09,2.274388365487039e-10,2.8766753719040505e-10,3e-05,ZI,793.0,1,,,
AX16-9a,AX16-9,AX16,2.4700000000000003e-08,8.688680178008151e-09,-7.47083190989485e-09,-1.3477737537055932e-08,1.9303555668744826e-08,8.309549595741266e-10,-6.32719238828818e-10,-8.6256793040135e-09,2.1119320536665363e-10,2.6592770302908264e-10,3e-05,IZ,803.0,1,,,
AX16-9a,AX16-9,AX16,2.39e-08,9.857953960088714e-09,-5.779263707080921e-09,-1.3815774603273905e-08,1.862617736186223e-08,-1.5570791378622763e-09,5.260124658668693e-10,-9.719983113329749e-09,2.0435293960579032e-10,2.537835967793805e-10,3e-05,ZI,813.0,1,,,
AX16-9a,AX16-9,AX16,2.15e-08,1.050565276061711e-08,-6.858501228565413e-09,-1.183153548113527e-08,1.6589928542835982e-08,-5.55909847675401e-10,-7.055489708175068e-10,-1.0467182276892755e-08,1.8383214232320052e-10,2.281336949976272e-10,3e-05,IZ,823.0,1,,,
AX16-9a,AX16-9,AX16,2.05e-08,1.3043960941963451e-08,-6.201951108742021e-09,-1.1470268623326883e-08,1.5818303959448262e-08,-5.094857878545685e-10,2.1172848838244787e-10,-1.3032287302490286e-08,1.7528181012212142e-10,2.094063463578498e-10,3e-05,ZI,826.0,1,,,
AX16-9a,AX16-9,AX16,1.77e-08,1.2590307641186121e-08,-5.491420037065009e-09,-1.007197683330008e-08,1.3479228043400239e-08,1.3597854131847551e-11,-6.788545302136931e-10,-1.2571985448801673e-08,1.5134087995909996e-10,1.8332438651261862e-10,3e-05,IZ,829.0,1,,,
AX16-9a,AX16-9,AX16,1.23e-08,1.5342555730257568e-08,-3.5071399742619857e-09,-7.158963385713382e-09,9.36692118270186e-09,-3.7372966280603476e-10,-4.2492085728077947e-10,-1.5332116120752738e-08,1.0516908607327285e-10,1.377240628767492e-10,3e-05,ZI,832.0,1,,,
AX16-9a,AX16-9,AX16,1.19e-08,1.6344572504535967e-08,-3.4511951825749825e-09,-6.861937824006979e-09,9.089172740752242e-09,-1.2141413648543044e-09,-4.894562566382644e-10,-1.629206382491244e-08,1.0174895319284122e-10,1.4031405159731704e-10,3e-05,IZ,835.0,1,,,
AX16-9a,AX16-9,AX16,9.97e-09,1.9119600216120003e-08,-3.0677410355662504e-09,-5.626635083864647e-09,7.63746309789621e-09,-4.2241354680219343e-11,-5.568766176396713e-10,-1.911144203154061e-08,8.524681204475856e-11,1.4280869686069796e-10,3e-05,ZI,838.0,1,,,
AX16-9a,AX16-9,AX16,4.52e-09,2.131102570383855e-08,-1.5441219128995485e-09,-2.6005976928644125e-09,3.359014611157822e-09,-6.162496680016917e-10,-9.665997804981081e-10,-2.128017240909237e-08,3.86475015488775e-11,1.6200350320375056e-10,3e-05,IZ,843.0,1,,,
AX16-9a,AX16-9,AX16,2.59e-09,2.370113705030332e-08,-7.423326820595633e-10,-1.4824041115764e-09,1.9898543261072253e-09,-6.143891020046019e-10,-5.6494677329025825e-11,-2.369310515445437e-08,2.2145360400794852e-11,1.877081479487387e-10,3e-05,ZI,848.0,1,,,
AX16-9a,AX16-9,AX16,6.400000000000001e-10,2.3629764887512064e-08,-2.5327304171268593e-10,-3.740827193706845e-10,4.533374961436984e-10,-5.18113448030411e-10,-8.13748309744627e-10,-2.361006481953101e-08,5.4722126086906205e-12,1.9844317150528068e-10,3e-05,IZ,853.0,1,,,
AX16-9a,AX16-9,AX16,4.77e-10,2.5266762063300288e-08,-1.1703753801505673e-10,-2.532924393494711e-10,3.8687744165790883e-10,-5.793195735617386e-10,-1.4789502880647055e-09,-2.5216787266433292e-08,4.078508459914728e-12,2.1294233345515713e-10,3e-05,ZI,858.0,1,,,
AX16-9a,AX16-9,AX16,4.7000000000000004e-08,1.5767085987276136e-09,-1.4967632351907303e-08,-2.3768196818003356e-08,3.7683455279456435e-08,1.4738518364811066e-09,-4.853297192285125e-10,-2.7968881464305553e-10,4.0186561345071743e-10,9.70462704822477e-10,3e-05,P,373.0,1,,,
AX16-9a,AX16-9,AX16,4.58e-08,1.7722757009684398e-09,-1.3658243471095177e-08,-2.282126187410615e-08,3.728649074071942e-08,-9.185278887166742e-10,7.165847104422593e-10,-1.3355800352855112e-09,3.916052148094225e-10,6.002333205157524e-10,3e-05,P,573.0,1,,,
AX16-9a,AX16-9,AX16,3.63e-08,4.9013735114887705e-09,-9.330868625576863e-09,-1.913111578829195e-08,2.9404511548182393e-08,-5.841434520643781e-10,1.1135680771243204e-10,-4.8651658129924175e-09,3.103770588991711e-10,4.4974747377676034e-10,3e-05,P,723.0,1,,,
AX16-9a,AX16-9,AX16,2.99e-08,7.338636657607266e-09,-8.197197689916725e-09,-1.601872884455712e-08,2.387920175041406e-08,3.3144626272436455e-10,-5.82822694765784e-10,-7.307944244024386e-09,2.556549328122649e-10,4.1554614497244394e-10,3e-05,P,773.0,1,,,
AX16-9a,AX16-9,AX16,2.66e-08,8.28768115392055e-09,-7.146908428400205e-09,-1.4653333806164376e-08,2.1018123329193366e-08,-9.474822654688304e-10,2.0523839619218974e-10,-8.230784498843373e-09,2.274388365487039e-10,4.326468093746021e-10,3e-05,P,793.0,1,,,
AX16-9a,AX16-9,AX16,2.39e-08,1.0850746315198632e-08,-5.779263707080921e-09,-1.3815774603273905e-08,1.862617736186223e-08,4.075267544501822e-10,-9.559145048211064e-10,-1.0800872418498267e-08,2.0435293960579032e-10,3.432958378733256e-10,3e-05,P,813.0,1,,,
AX16-9a,AX16-9,AX16,2.05e-08,1.4330603778806742e-08,-6.201951108742021e-09,-1.1470268623326883e-08,1.5818303959448262e-08,-4.179903604589793e-10,-3.173082006913617e-10,-1.4320991733448053e-08,1.7528181012212142e-10,2.9297713286997514e-10,3e-05,P,826.0,1,,,
AX16-9a,AX16-9,AX16,1.23e-08,1.6612343567562013e-08,-3.5071399742619857e-09,-7.158963385713382e-09,9.36692118270186e-09,2.159885342833813e-11,-7.311540992393231e-10,-1.659623168009579e-08,1.0516908607327285e-10,2.6805291450382954e-10,3e-05,P,832.0,1,,,
AX16-9a,AX16-9,AX16,9.97e-09,2.0048077995395513e-08,-3.0677410355662504e-09,-5.626635083864647e-09,7.63746309789621e-09,-5.375586405841077e-10,-5.189061722691948e-10,-2.0034150803110574e-08,8.524681204475856e-11,1.9452005757454938e-10,3e-05,P,838.0,1,,,
AX16-9a,AX16-9,AX16,2.59e-09,2.4792269541324368e-08,-7.423326820595633e-10,-1.4824041115764e-09,1.9898543261072253e-09,-5.133480735087883e-10,9.460771807187202e-10,-2.4768892602077068e-08,2.2145360400794852e-11,1.5647107927974738e-10,3e-05,P,848.0,1,,,
AX22-10b,AX22-10,AX22,1.15e-07,0.0,-5.035244187821213e-08,-6.804741975957798e-08,7.784073651350598e-08,0.0,0.0,0.0,1.2291102539051197e-09,0.0,3e-05,ZI,273.0,1,,,
AX22-10b,AX22-10,AX22,1.15e-07,1.0677741287342462e-08,-4.7446801455861625e-08,-6.877805415519796e-08,7.901506374250864e-08,-3.7866262465813546e-09,9.423556886500988e-09,-3.2973013624779424e-09,7.374661523430716e-10,1.0160919579729428e-09,3e-05,ZI,373.0,1,,,
AX22-10b,AX22-10,AX22,9.09e-08,2.1576458233965395e-09,-4.0615603510379246e-08,-5.124413826636044e-08,6.314444587472285e-08,1.4109531098224665e-09,-1.5449682802934478e-09,-5.269913035240219e-10,5.829188978085671e-10,8.239184859831971e-10,3e-05,IZ,473.0,1,,,
AX22-10b,AX22-10,AX22,8.46e-08,1.3046411653914344e-08,-3.6685815742857985e-08,-4.8683721808480204e-08,5.866179467213378e-08,8.799850063447896e-09,1.5311289522075895e-09,-9.509318589464745e-09,5.425185781584684e-10,7.190896736262733e-10,3e-05,ZI,573.0,1,,,
AX22-10b,AX22-10,AX22,6.17e-08,2.5888597787486994e-09,-2.7849418705718468e-08,-3.6425527566777634e-08,4.128535841234156e-08,-3.5862276220988884e-10,-3.359077923834707e-10,-2.5418006655644296e-09,3.95666622604935e-10,5.536936362975663e-10,3e-05,IZ,673.0,1,,,
AX22-10b,AX22-10,AX22,5.820000000000001e-08,1.0067401306876168e-08,-2.569935394388121e-08,-3.410419457021762e-08,3.954348390802027e-08,5.20726057282373e-10,6.910268177993819e-10,-1.0030149320126854e-08,3.732220005771024e-10,4.970885843788206e-10,3e-05,ZI,723.0,1,,,
AX22-10b,AX22-10,AX22,4.75e-08,1.0176317584121686e-08,-2.4690709081667468e-08,-2.7230058247452673e-08,3.0085591449808635e-08,-9.392714787308414e-11,-2.412034100795019e-09,-9.885884318582663e-09,3.0460558466344267e-10,4.134711704593838e-10,3e-05,IZ,748.0,1,,,
AX22-10b,AX22-10,AX22,4.64e-08,5.269115324083398e-08,-2.1788956299200075e-08,-2.700334955508541e-08,3.080617626706401e-08,2.759132543716891e-09,7.146790964407499e-10,-5.2614010028169894e-08,2.9755156059755237e-10,3.8911016753934194e-10,3e-05,ZI,773.0,1,,,
AX22-10b,AX22-10,AX22,3.79e-08,6.709663228802295e-08,-1.7675269719557285e-08,-2.514936494071958e-08,2.2169895882015466e-08,-3.2071839154108997e-09,-1.1034773026218573e-09,-6.701085265514454e-08,2.430431928156732e-10,4.3362751805545895e-10,3e-05,IZ,783.0,1,,,
AX22-10b,AX22-10,AX22,3.69e-08,1.5359952759033075e-07,-1.7459758940038923e-08,-2.3002382926738396e-08,2.2970790091928162e-08,-7.79045021804949e-09,4.925008686832703e-09,-1.533227577719873e-07,2.3663044366486386e-10,8.912939299003437e-10,3e-05,ZI,793.0,1,,,
AX22-10b,AX22-10,AX22,2.88e-08,1.8048884186985834e-07,-1.540381829474572e-08,-1.902213141196407e-08,1.5176326910304314e-08,-1.3601409631751693e-09,-6.595883563248975e-09,-1.8036315138104868e-07,1.8468717554330837e-10,1.0930575604140308e-09,3e-05,IZ,803.0,1,,,
AX22-10b,AX22-10,AX22,2.59e-08,2.6693308606085603e-07,-1.2469706211279618e-08,-1.6192243537109192e-08,1.5909986682562628e-08,-3.315060374693845e-09,2.968920283520771e-10,-2.669123351660766e-07,1.6609020300596135e-10,1.624525555373877e-09,3e-05,ZI,813.0,1,,,
AX22-10b,AX22-10,AX22,1.82e-08,2.994689027455447e-07,-9.109408785208226e-09,-1.3815143575685793e-08,7.576310419139303e-09,-1.6092437271523416e-08,-2.6764823730152845e-09,-2.9902423583447134e-07,1.167120345447296e-10,1.8825568561477506e-09,3e-05,IZ,823.0,1,,,
AX22-10b,AX22-10,AX22,1.71e-08,3.759703025158848e-07,-7.977394136354453e-09,-1.2667886908880216e-08,8.26412875366054e-09,-2.248936085441601e-08,-1.4003740884741602e-08,-3.750357213166218e-07,1.0965801047883936e-10,2.368843930309721e-09,3e-05,ZI,826.0,1,,,
AX22-10b,AX22-10,AX22,1.25e-08,3.9346577660524535e-07,-6.2857478148751665e-09,-9.425081241801203e-09,5.282728271758743e-09,-2.3433042486052303e-08,-1.0771787790790885e-08,-3.926196358655612e-07,8.015936438511648e-11,2.49584699489715e-09,3e-05,IZ,829.0,1,,,
AX22-10b,AX22-10,AX22,1.12e-08,4.515474152209077e-07,-6.050352185824154e-09,-7.913532151685368e-09,5.119496783057375e-09,-1.8009784880334184e-08,-1.1920114279705255e-08,-4.5103062724919877e-07,7.182279048906437e-11,2.8673985225820226e-09,3e-05,ZI,832.0,1,,,
AX22-10b,AX22-10,AX22,9.220000000000001e-09,4.637468487898167e-07,-5.511582036170594e-09,-6.733837384608093e-09,3.0473427008159165e-09,-1.3463320023688012e-08,-3.827457617104491e-09,-4.635355750582841e-07,5.912554717046192e-11,2.9568685548810756e-09,3e-05,IZ,835.0,1,,,
AX22-10b,AX22-10,AX22,8.370000000000001e-09,5.073549900847582e-07,-3.0538762771752462e-09,-7.336466552269184e-09,2.6281168564471797e-09,-2.58043828479684e-08,-3.510639932965946e-09,-5.0668619005949e-07,5.367471039227401e-11,3.2388830998486057e-09,3e-05,ZI,838.0,1,,,
AX22-10b,AX22-10,AX22,5.28e-09,5.227055850160719e-07,-2.6591272234953746e-09,-4.110384866912867e-09,1.9779228132360154e-09,-3.775683993133728e-08,-6.4925456289967135e-09,-5.212997184889407e-07,3.3859315516273204e-11,3.3412138743622746e-09,3e-05,IZ,843.0,1,,,
AX22-10b,AX22-10,AX22,6.5e-09,5.584148053606877e-07,-3.6565731382926742e-09,-5.107447316099803e-09,1.6713631555055256e-09,-2.062436719449712e-08,-9.195119580934788e-09,-5.579580451070973e-07,4.168286948026057e-11,3.572144481155261e-09,3e-05,ZI,848.0,1,,,
AX22-10b,AX22-10,AX22,4.36e-09,5.66804260131467e-07,-2.199576272457542e-09,-3.7641236618519815e-09,-5.3266123641677656e-11,-2.7770621326079398e-08,-2.715662419245627e-09,-5.661170259513204e-07,2.795958629752863e-11,3.63613626585833e-09,3e-05,IZ,853.0,1,,,
AX22-10b,AX22-10,AX22,5e-09,6.111808047349916e-07,-2.6281198660715678e-09,-4.2058709681330695e-09,-6.353230430067524e-10,-3.993702122284882e-08,9.30661858956672e-10,-6.098738757160056e-07,3.2063745754046596e-11,3.9247334574633e-09,3e-05,ZI,858.0,1,,,
AX22-10b,AX22-10,AX22,1.15e-07,5.9168797698747e-09,-4.7446801455861625e-08,-6.877805415519796e-08,7.901506374250864e-08,2.7635471528775314e-09,1.4758897297430051e-09,-5.019364785569395e-09,7.374661523430716e-10,8.454140963816953e-10,3e-05,P,373.0,1,,,
AX22-10b,AX22-10,AX22,8.46e-08,5.040322257958256e-09,-3.6685815742857985e-08,-4.8683721808480204e-08,5.866179467213378e-08,-8.775131148345039e-10,4.5204404478143805e-10,-4.94271943154176e-09,5.425185781584684e-10,1.177808260698645e-09,3e-05,P,573.0,1,,,
AX22-10b,AX22-10,AX22,5.820000000000001e-08,3.156343483060163e-08,-2.569935394388121e-08,-3.410419457021762e-08,3.954348390802027e-08,-1.1101318947337624e-10,-9.267168557059341e-10,-3.154963217292318e-08,3.732220005771024e-10,3.7942099142288474e-10,3e-05,P,723.0,1,,,
AX22-10b,AX22-10,AX22,4.64e-08,1.2701281243849345e-07,-2.1788956299200075e-08,-2.700334955508541e-08,3.080617626706401e-08,-1.8607528452409662e-09,1.317515873911291e-09,-1.2699234730607524e-07,2.9755156059755237e-10,9.234358777165421e-10,3e-05,P,773.0,1,,,
AX22-10b,AX22-10,AX22,3.69e-08,2.302183799883028e-07,-1.7459758940038923e-08,-2.3002382926738396e-08,2.2970790091928162e-08,-7.742625932937282e-09,-3.4633906073412087e-09,-2.3006207673930565e-07,2.3663044366486386e-10,1.3851538165748128e-09,3e-05,P,793.0,1,,,
AX22-10b,AX22-10,AX22,2.59e-08,3.5405639597001973e-07,-1.2469706211279618e-08,-1.6192243537109192e-08,1.5909986682562628e-08,-1.3741640331130929e-08,1.213708513971437e-08,-3.535813767898425e-07,1.6609020300596135e-10,2.2188112061800244e-09,3e-05,P,813.0,1,,,
AX22-10b,AX22-10,AX22,1.71e-08,4.3765581078129203e-07,-7.977394136354453e-09,-1.2667886908880216e-08,8.26412875366054e-09,-1.6043394330333764e-08,-6.599346692286568e-09,-4.3731186449972575e-07,1.0965801047883936e-10,2.776720382300435e-09,3e-05,P,826.0,1,,,
AX22-10b,AX22-10,AX22,1.12e-08,4.963508885989546e-07,-6.050352185824154e-09,-7.913532151685368e-09,5.119496783057375e-09,-3.225446951319451e-08,-5.558837991683498e-10,-4.953014686053294e-07,7.182279048906437e-11,3.167898080499803e-09,3e-05,P,832.0,1,,,
AX22-10b,AX22-10,AX22,8.370000000000001e-09,5.484142302512724e-07,-3.0538762771752462e-09,-7.336466552269184e-09,2.6281168564471797e-09,-2.3471082443093134e-08,-6.687993034364977e-09,-5.478709218239433e-07,5.367471039227401e-11,3.5077737854926973e-09,3e-05,P,838.0,1,,,
AX22-10b,AX22-10,AX22,6.5e-09,6.004051550812955e-07,-3.6565731382926742e-09,-5.107447316099803e-09,1.6713631555055256e-09,-2.5431427958808876e-08,2.444305511140769e-08,-5.993681087420243e-07,4.168286948026057e-11,3.854062239636401e-09,3e-05,P,848.0,1,,,
AX22-1b,AX22-1,AX22,2.53e-08,0.0,-1.0767020088255792e-08,-1.7097737743969165e-08,1.522592008574682e-08,0.0,0.0,0.0,4.867276605464274e-10,0.0,3e-05,ZI,273.0,1,,,
AX22-1b,AX22-1,AX22,2.5e-08,4.6152105199401775e-09,-1.2174478879805738e-08,-1.592355735441105e-08,1.4940628674388027e-08,3.6910048568867874e-09,1.110576677474535e-09,-2.538359851016844e-09,3.206374575404659e-10,4.1957417552581087e-10,3e-05,ZI,373.0,1,,,
AX22-1b,AX22-1,AX22,2.1e-08,2.7332023651801643e-10,-1.0512491096827198e-08,-1.3455375012888216e-08,1.2224582373303078e-08,-2.583299242759385e-10,-8.540281145661332e-11,2.5999263627235092e-11,2.693354643339914e-10,3.8271596393204377e-10,3e-05,IZ,473.0,1,,,
AX22-1b,AX22-1,AX22,2.08e-08,2.816716614188813e-09,-1.0094687971994403e-08,-1.3543062893431089e-08,1.2137657196207247e-08,1.82251442095677e-09,-4.4441869400073137e-10,-2.101148660726933e-09,2.6677036467366766e-10,3.621812628516441e-10,3e-05,ZI,573.0,1,,,
AX22-1b,AX22-1,AX22,1.69e-08,1.1868427615920767e-09,-7.514873546038288e-09,-1.1483930500981132e-08,9.861846471918386e-09,1.1317669110053005e-10,-6.897221925401947e-10,-9.592028328005442e-10,2.1675092129735497e-10,3.056265384189934e-10,3e-05,IZ,673.0,1,,,
AX22-1b,AX22-1,AX22,1.48e-08,4.161972649591653e-09,-6.935995031610715e-09,-9.759893142110508e-09,8.699221733928603e-09,-1.364879983230923e-10,-1.0069332734556188e-09,-4.0360218960098165e-09,1.8981737486395584e-10,2.5865885505993775e-10,3e-05,ZI,723.0,1,,,
AX22-1b,AX22-1,AX22,1.01e-08,5.220849678936145e-09,-4.273343727633936e-09,-7.000860872509876e-09,5.893766234696787e-09,-5.248669515698322e-10,-1.144884436330949e-09,-5.066658236021511e-09,1.2953753284634822e-10,1.7774775686712486e-10,3e-05,IZ,748.0,1,,,
AX22-1b,AX22-1,AX22,6.19e-09,1.1509019076879505e-08,-2.891241030506396e-09,-4.254331983655447e-09,3.4434698599468864e-09,-3.508173268580954e-10,5.11597446083481e-10,-1.1492289387598686e-08,7.938983448701937e-11,1.4488760564778376e-10,3e-05,ZI,773.0,1,,,
AX22-1b,AX22-1,AX22,4.63e-09,1.0327413341303864e-08,-2.8653243750905477e-09,-3.402682084325826e-09,1.2839668447900092e-09,-7.228222214199495e-11,-5.963846993419417e-10,-1.0309925649241806e-08,5.938205713649429e-11,1.4483554199489398e-10,3e-05,IZ,783.0,1,,,
AX22-1b,AX22-1,AX22,4.28e-09,1.2391594571866692e-08,-2.9112531818775713e-09,-2.921433150287459e-09,1.1437802496149394e-09,6.833586485682992e-10,5.957660768898995e-11,-1.237259421539231e-08,5.489313273092777e-11,1.6098856471131712e-10,3e-05,ZI,793.0,1,,,
AX22-1b,AX22-1,AX22,3.18e-09,1.2529021832448361e-08,-1.4469027864567258e-09,-2.732723826906954e-09,7.423562570617792e-10,5.210859407146392e-11,-5.373253940334471e-10,-1.2517386076706206e-08,4.078508459914727e-11,1.6294057390075194e-10,3e-05,IZ,803.0,1,,,
AX22-1b,AX22-1,AX22,2.92e-09,1.508722055184122e-08,-1.3504494089935854e-09,-2.497603933306625e-09,6.816604624592437e-10,-5.21147790753573e-10,-4.065464403463386e-10,-1.5072735284344858e-08,3.745045504072642e-11,1.9347654220344388e-10,3e-05,ZI,813.0,1,,,
AX22-1b,AX22-1,AX22,3.45e-09,1.6018764239336515e-08,-2.0858637693189633e-09,-2.748024031698215e-09,-6.021382862349165e-12,3.6242547478677105e-10,-3.2310688896185787e-10,-1.6011403981818e-08,4.4247969140584295e-11,2.1494192107407981e-10,3e-05,IZ,823.0,1,,,
AX22-1b,AX22-1,AX22,3.36e-09,2.3168864959409474e-08,-2.0213358780915e-09,-2.6726851167037134e-09,2.460803423488425e-10,-1.3908760235290705e-09,7.656643429362809e-10,-2.3114400825210245e-08,4.3093674293438624e-11,3.0065594286184974e-10,3e-05,ZI,826.0,1,,,
AX22-1b,AX22-1,AX22,1.24e-09,2.481970948485053e-08,-1.1066095226666017e-09,-2.0110503391454165e-10,-5.220844085756889e-10,-1.0368968462455542e-09,1.3552642993045184e-09,-2.4760979029950654e-08,1.590361789400711e-11,3.261556243864249e-10,3e-05,IZ,829.0,1,,,
AX22-1b,AX22-1,AX22,1.02e-09,3.318392300238966e-08,-9.344981864645815e-10,-7.51879388313286e-11,-4.018207477827701e-10,-3.953364942173231e-09,2.200491314278311e-09,-3.287402453972295e-08,1.3082008267651011e-11,4.3241722442358957e-10,3e-05,ZI,832.0,1,,,
AX22-1b,AX22-1,AX22,1.36e-09,3.427695952911323e-08,-1.239045299534505e-09,5.006067960097177e-10,-2.52506596924385e-10,-3.439206523071547e-09,1.6018829377386143e-09,-3.4066343861734126e-08,1.744267769020135e-11,4.4538647606335356e-10,3e-05,IZ,835.0,1,,,
AX22-1b,AX22-1,AX22,1.3300000000000002e-09,4.181354572267412e-08,-1.2832599320730917e-09,3.3426417502653185e-10,-1.0203630740866881e-10,-4.711471761118591e-09,2.5637023543244466e-09,-4.14680849568047e-08,1.705791274115279e-11,5.402228533941628e-10,3e-05,ZI,838.0,1,,,
AX22-1b,AX22-1,AX22,2.35e-09,4.4789405898271385e-08,-4.864356722744636e-10,-1.9653276878063871e-10,-2.290688806349371e-09,-6.092026531289713e-09,4.025289200260083e-09,-4.419021543641125e-08,3.01399210088038e-11,6.048324008864721e-10,3e-05,IZ,843.0,1,,,
AX22-1b,AX22-1,AX22,2.25e-09,5.3895107909050236e-08,-6.446132931921662e-10,-3.9967717513610997e-10,-2.1183087258270854e-09,-6.898618191224077e-09,8.102571552604858e-09,-5.2834080457738644e-08,2.8857371178641934e-11,7.188073950892168e-10,3e-05,ZI,848.0,1,,,
AX22-1b,AX22-1,AX22,2.7100000000000004e-09,6.28213769723087e-08,1.3858779506057342e-09,1.8458161282515317e-09,-1.4200018051789145e-09,-9.26938069017353e-09,8.540315171859402e-09,-6.154402491780062e-08,3.4757100397386514e-11,8.254116554982526e-10,3e-05,IZ,853.0,1,,,
AX22-1b,AX22-1,AX22,1.99e-09,8.234476565010206e-08,1.030442292680962e-09,1.6237172375132159e-09,-5.116942583778454e-10,-1.4234751454809156e-08,1.0732656734325662e-08,-8.039180530634432e-08,2.5522741620221088e-11,1.063540099561203e-09,3e-05,ZI,858.0,1,,,
AX22-1b,AX22-1,AX22,2.5e-08,9.367439698061934e-10,-1.2174478879805738e-08,-1.592355735441105e-08,1.4940628674388027e-08,-3.2951980019361755e-10,8.524246538372665e-10,-2.0561657467004272e-10,3.206374575404659e-10,5.207152310457166e-10,3e-05,P,373.0,1,,,
AX22-1b,AX22-1,AX22,2.08e-08,1.7505558846700744e-09,-1.0094687971994403e-08,-1.3543062893431089e-08,1.2137657196207247e-08,-8.271906019301669e-10,-1.4934850738528008e-09,-3.8691594385645276e-10,2.6677036467366766e-10,3.762146168474801e-10,3e-05,P,573.0,1,,,
AX22-1b,AX22-1,AX22,1.48e-08,7.682566229805826e-09,-6.935995031610715e-09,-9.759893142110508e-09,8.699221733928603e-09,6.61853822457681e-10,-1.263594986160385e-09,-7.548980136680809e-09,1.8981737486395584e-10,2.1636615634830645e-10,3e-05,P,723.0,1,,,
AX22-1b,AX22-1,AX22,6.19e-09,1.0896141848781836e-08,-2.891241030506396e-09,-4.254331983655447e-09,3.4434698599468864e-09,5.752866530780298e-10,4.68426641433663e-10,-1.0870856863060993e-08,7.938983448701937e-11,1.7613684334222932e-10,3e-05,P,773.0,1,,,
AX22-1b,AX22-1,AX22,4.28e-09,1.1875917721573067e-08,-2.9112531818775713e-09,-2.921433150287459e-09,1.1437802496149394e-09,-1.2775886557503372e-09,-4.6242657779828767e-10,-1.1797938405349345e-08,5.489313273092777e-11,2.017878399454666e-10,3e-05,P,793.0,1,,,
AX22-1b,AX22-1,AX22,2.92e-09,1.9991980775372516e-08,-1.3504494089935854e-09,-2.497603933306625e-09,6.816604624592437e-10,1.9274042844236348e-09,9.925954778801693e-10,-1.98740826773097e-08,3.745045504072642e-11,1.6844154436125816e-10,3e-05,P,813.0,1,,,
AX22-1b,AX22-1,AX22,3.36e-09,2.9524601679712458e-08,-2.0213358780915e-09,-2.6726851167037134e-09,2.460803423488425e-10,-1.9600732580733184e-09,5.129507117228589e-10,-2.945500125167216e-08,4.3093674293438624e-11,2.5650996603237277e-10,3e-05,P,826.0,1,,,
AX22-1b,AX22-1,AX22,1.02e-09,3.940236680797491e-08,-9.344981864645815e-10,-7.51879388313286e-11,-4.018207477827701e-10,-4.6767079849469505e-09,2.7024911568654806e-09,-3.9030391415418834e-08,1.3082008267651011e-11,4.243102354785501e-10,3e-05,P,832.0,1,,,
AX22-1b,AX22-1,AX22,1.3300000000000002e-09,4.5560501745743864e-08,-1.2832599320730917e-09,3.3426417502653185e-10,-1.0203630740866881e-10,-5.131280803372267e-09,3.994854614380057e-09,-4.5094017488474446e-08,1.705791274115279e-11,4.0785084599147273e-10,3e-05,P,838.0,1,,,
