Data,IDENT,SLAT,SLONG,AGE,IntM,Nint,F,DF,VDM,Comments,AUTHORS,YEAR,JOURNAL,VOL,PAGES,NOTE,MagIC,Ref
1995,111,19.75,-155.08,0.35,T+,3,41.9,3.4,10.2,"VDMc,replacesref110","Laj,C.,Kissel,C.",1999,J.Geophys.Res.,104,15317-15338,&nbsp;,,139
1996,112,19.75,-155.08,0.35,T+,3,41.8,7.7,10.3,"VDMc,replacesref110","Laj,C.,Kissel,C.",1999,J.Geophys.Res.,104,15317-15338,&nbsp;,,139
1997,113,19.75,-155.08,0.35,T+,3,35.1,4.6,8.4,"VDMc,replacesref110","Laj,C.,Kissel,C.",1999,J.Geophys.Res.,104,15317-15338,&nbsp;,,139
1998,114,19.75,-155.08,0.35,T+,3,42.2,1.9,10.4,"VDMc,replacesref110","Laj,C.,Kissel,C.",1999,J.Geophys.Res.,104,15317-15338,&nbsp;,,139
1999,115,19.75,-155.08,0.35,T+,3,21.8,5.7,5.2,"VDMc,replacesref110","Laj,C.,Kissel,C.",1999,J.Geophys.Res.,104,15317-15338,&nbsp;,,139
2000,116,19.75,-155.08,0.35,T+,3,34.3,0.1,8.7,"VDMc,replacesref110","Laj,C.,Kissel,C.",1999,J.Geophys.Res.,104,15317-15338,&nbsp;,,139
2001,118,19.75,-155.08,0.35,T+,3,44.8,3.9,11.2,"VDMc,replacesref110","Laj,C.,Kissel,C.",1999,J.Geophys.Res.,104,15317-15338,&nbsp;,,139
2002,119,19.75,-155.08,0.35,T+,2,19.8,1.3,4.8,"VDMc,replacesref110","Laj,C.,Kissel,C.",1999,J.Geophys.Res.,104,15317-15338,&nbsp;,,139
2003,120,19.75,-155.08,0.35,T+,3,36,3.1,7.2,"VDMc,replacesref110","Laj,C.,Kissel,C.",1999,J.Geophys.Res.,104,15317-15338,&nbsp;,,139
1483,"HS,TH1",50.37,7.25,0.35,T+,6,51.1,1.8,8.3,&nbsp;,"Schnepp,E.",1996,Phys.EarthPlanet.Interiors,94,23-41,&nbsp;,,104
375,HN04,35,139,0.35,T-,1,71,&nbsp;,12.8,&nbsp;,"Kono,M.",1971,J.Geomag.Geoelect.,23,9-Jan,&nbsp;,,39
376,HN07,35,139,0.35,T-,1,108,&nbsp;,16,&nbsp;,"Kono,M.",1971,J.Geomag.Geoelect.,23,9-Jan,&nbsp;,,39
377,HN08,35,139,0.35,T-,1,77,&nbsp;,13.7,&nbsp;,"Kono,M.",1971,J.Geomag.Geoelect.,23,9-Jan,&nbsp;,,39
378,HN09,35,139,0.35,T-,2,99,&nbsp;,18.7,&nbsp;,"Kono,M.",1971,J.Geomag.Geoelect.,23,9-Jan,&nbsp;,,39
379,HN12,35,139,0.35,T-,2,130,&nbsp;,24.9,&nbsp;,"Kono,M.",1971,J.Geomag.Geoelect.,23,9-Jan,&nbsp;,,39
380,HN19,35,139,0.35,T-,2,89,&nbsp;,15.6,&nbsp;,"Kono,M.",1971,J.Geomag.Geoelect.,23,9-Jan,&nbsp;,,39
381,HN20,35,139,0.35,T-,1,80,&nbsp;,14.4,&nbsp;,"Kono,M.",1971,J.Geomag.Geoelect.,23,9-Jan,&nbsp;,,39
382,HN26,35,139,0.35,T-,1,60,&nbsp;,11.5,&nbsp;,"Kono,M.",1971,J.Geomag.Geoelect.,23,9-Jan,&nbsp;,,39
9215,flow100,19.67,-155,0.36,T+,2,34.3,&nbsp;,8.7,"SameflowsasHSDP1,REF139","LajC.,KisselC.,DaviesC.,GubbinsD.",2011,PhysicsoftheEarthandPlanetaryInteriors,187,170-187,Sameflowsasref139,,680
9216,flow101,19.67,-155,0.36,T+,1,52.7,&nbsp;,12.5,"SameflowsasHSDP1,REF139","LajC.,KisselC.,DaviesC.,GubbinsD.",2011,PhysicsoftheEarthandPlanetaryInteriors,187,170-187,Sameflowsasref139,,680
9217,flow102,19.67,-155,0.36,T+,2,48.4,&nbsp;,11.7,"SameflowsasHSDP1,REF139","LajC.,KisselC.,DaviesC.,GubbinsD.",2011,PhysicsoftheEarthandPlanetaryInteriors,187,170-187,Sameflowsasref139,,680
9218,flow103,19.67,-155,0.36,T+,2,39.6,&nbsp;,9.3,"SameflowsasHSDP1,REF139","LajC.,KisselC.,DaviesC.,GubbinsD.",2011,PhysicsoftheEarthandPlanetaryInteriors,187,170-187,Sameflowsasref139,,680
9219,flow104,19.67,-155,0.36,T+,1,14.5,&nbsp;,3.7,"SameflowsasHSDP1,REF139","LajC.,KisselC.,DaviesC.,GubbinsD.",2011,PhysicsoftheEarthandPlanetaryInteriors,187,170-187,Sameflowsasref139,,680
9220,flow105,19.67,-155,0.36,T+,3,23.6,3.3,5.9,"SameflowsasHSDP1,REF139","LajC.,KisselC.,DaviesC.,GubbinsD.",2011,PhysicsoftheEarthandPlanetaryInteriors,187,170-187,Sameflowsasref139,,680
9221,flow107,19.67,-155,0.36,T+,2,39.5,&nbsp;,8.8,"SameflowsasHSDP1,REF139","LajC.,KisselC.,DaviesC.,GubbinsD.",2011,PhysicsoftheEarthandPlanetaryInteriors,187,170-187,Sameflowsasref139,,680
9222,flow109,19.67,-155,0.36,T+,3,46.1,5.1,11.8,"SameflowsasHSDP1,REF139","LajC.,KisselC.,DaviesC.,GubbinsD.",2011,PhysicsoftheEarthandPlanetaryInteriors,187,170-187,Sameflowsasref139,,680
9223,flow110,19.67,-155,0.36,T+,3,41.2,6.8,9.9,"SameflowsasHSDP1,REF139","LajC.,KisselC.,DaviesC.,GubbinsD.",2011,PhysicsoftheEarthandPlanetaryInteriors,187,170-187,Sameflowsasref139,,680
9224,flow111,19.67,-155,0.36,T+,3,38,0.8,9.2,"SameflowsasHSDP1,REF139","LajC.,KisselC.,DaviesC.,GubbinsD.",2011,PhysicsoftheEarthandPlanetaryInteriors,187,170-187,Sameflowsasref139,,680
9225,flow113,19.67,-155,0.36,T+,1,41.5,&nbsp;,10.1,"SameflowsasHSDP1,REF139","LajC.,KisselC.,DaviesC.,GubbinsD.",2011,PhysicsoftheEarthandPlanetaryInteriors,187,170-187,Sameflowsasref139,,680
9226,flow114,19.67,-155,0.36,T+,3,53.6,7,12.6,"SameflowsasHSDP1,REF139","LajC.,KisselC.,DaviesC.,GubbinsD.",2011,PhysicsoftheEarthandPlanetaryInteriors,187,170-187,Sameflowsasref139,,680
9227,flow115,19.67,-155,0.36,T+,2,54.9,&nbsp;,11.1,"SameflowsasHSDP1,REF139","LajC.,KisselC.,DaviesC.,GubbinsD.",2011,PhysicsoftheEarthandPlanetaryInteriors,187,170-187,Sameflowsasref139,,680
9033,BJ,19.28,-102.86,0.36,MSPDp,10,48,5,10.9,&nbsp;,"Michalk,DM.,Biggin,AJ.,Knudsen,MF.,Bohnel,HN.,Nowaczyk,NR.,Ownby,S.,Lopez-Martinez,M.",2010,PhysicsoftheEarthandPlanetaryInteriors,179,139-156,&nbsp;,,666
9034,EL,20.83,-103.96,0.36,MSPDp,10,64,5,14.3,&nbsp;,"Michalk,DM.,Biggin,AJ.,Knudsen,MF.,Bohnel,HN.,Nowaczyk,NR.,Ownby,S.,Lopez-Martinez,M.",2010,PhysicsoftheEarthandPlanetaryInteriors,179,139-156,&nbsp;,,666
2004,123,19.75,-155.08,0.36,T+,2,27.6,3.6,5.8,"VDMc,replacesref110","Laj,C.,Kissel,C.",1999,J.Geophys.Res.,104,15317-15338,&nbsp;,,139
2005,124,19.75,-155.08,0.36,T+,3,37.6,4.3,8.1,"VDMc,replacesref110","Laj,C.,Kissel,C.",1999,J.Geophys.Res.,104,15317-15338,&nbsp;,,139
2006,125,19.75,-155.08,0.36,T+,3,37.2,2.2,7.5,"VDMc,replacesref110","Laj,C.,Kissel,C.",1999,J.Geophys.Res.,104,15317-15338,&nbsp;,,139
2007,126,19.75,-155.08,0.36,T+,3,39.6,5.1,9.6,"VDMc,replacesref110","Laj,C.,Kissel,C.",1999,J.Geophys.Res.,104,15317-15338,&nbsp;,,139
2008,127,19.75,-155.08,0.36,T+,2,25.6,17.7,6.2,"VDMc,replacesref110","Laj,C.,Kissel,C.",1999,J.Geophys.Res.,104,15317-15338,&nbsp;,,139
2009,128,19.75,-155.08,0.36,T+,3,61.3,16.4,14.5,"VDMc,replacesref110","Laj,C.,Kissel,C.",1999,J.Geophys.Res.,104,15317-15338,&nbsp;,,139
2010,129,19.75,-155.08,0.36,T+,1,67.5,&nbsp;,16.2,"VDMc,replacesref110","Laj,C.,Kissel,C.",1999,J.Geophys.Res.,104,15317-15338,&nbsp;,,139
2011,130,19.75,-155.08,0.36,T+,1,68.2,&nbsp;,16,"VDMc,replacesref110","Laj,C.,Kissel,C.",1999,J.Geophys.Res.,104,15317-15338,&nbsp;,,139
2012,131,19.75,-155.08,0.36,T+,2,50.2,1.2,10.9,"VDMc,replacesref110","Laj,C.,Kissel,C.",1999,J.Geophys.Res.,104,15317-15338,&nbsp;,,139
2013,132,19.75,-155.08,0.36,T+,3,35.8,8.8,8.3,"VDMc,replacesref110","Laj,C.,Kissel,C.",1999,J.Geophys.Res.,104,15317-15338,&nbsp;,,139
2014,134,19.75,-155.08,0.36,T+,3,43.1,2.3,9.9,"VDMc,replacesref110","Laj,C.,Kissel,C.",1999,J.Geophys.Res.,104,15317-15338,&nbsp;,,139
2015,136,19.75,-155.08,0.36,T+,2,65.6,1.9,15.9,"VDMc,replacesref110","Laj,C.,Kissel,C.",1999,J.Geophys.Res.,104,15317-15338,&nbsp;,,139
2016,137,19.75,-155.08,0.36,T+,3,52,8.1,11.3,"VDMc,replacesref110","Laj,C.,Kissel,C.",1999,J.Geophys.Res.,104,15317-15338,&nbsp;,,139
2017,138,19.75,-155.08,0.36,T+,3,56,4.1,12.3,"VDMc,replacesref110","Laj,C.,Kissel,C.",1999,J.Geophys.Res.,104,15317-15338,&nbsp;,,139
9228,flow116,19.67,-155,0.37,T+,1,42.7,&nbsp;,8.8,"SameflowsasHSDP1,REF139","LajC.,KisselC.,DaviesC.,GubbinsD.",2011,PhysicsoftheEarthandPlanetaryInteriors,187,170-187,Sameflowsasref139,,680
9229,flow117,19.67,-155,0.37,T+,1,51.8,&nbsp;,12.3,"SameflowsasHSDP1,REF139","LajC.,KisselC.,DaviesC.,GubbinsD.",2011,PhysicsoftheEarthandPlanetaryInteriors,187,170-187,Sameflowsasref139,,680
9230,flow118,19.67,-155,0.37,T+,1,39.6,&nbsp;,9.8,"SameflowsasHSDP1,REF139","LajC.,KisselC.,DaviesC.,GubbinsD.",2011,PhysicsoftheEarthandPlanetaryInteriors,187,170-187,Sameflowsasref139,,680
9231,flow119,19.67,-155,0.37,T+,2,52,&nbsp;,12.3,"SameflowsasHSDP1,REF139","LajC.,KisselC.,DaviesC.,GubbinsD.",2011,PhysicsoftheEarthandPlanetaryInteriors,187,170-187,Sameflowsasref139,,680
9232,flow120,19.67,-155,0.37,T+,3,36,5.9,8.2,"SameflowsasHSDP1,REF139","LajC.,KisselC.,DaviesC.,GubbinsD.",2011,PhysicsoftheEarthandPlanetaryInteriors,187,170-187,Sameflowsasref139,,680
9233,flow121,19.67,-155,0.37,T+,1,45.8,&nbsp;,10.5,"SameflowsasHSDP1,REF139","LajC.,KisselC.,DaviesC.,GubbinsD.",2011,PhysicsoftheEarthandPlanetaryInteriors,187,170-187,Sameflowsasref139,,680
9234,flow123,19.67,-155,0.37,T+,1,37.2,&nbsp;,8.2,"SameflowsasHSDP1,REF139","LajC.,KisselC.,DaviesC.,GubbinsD.",2011,PhysicsoftheEarthandPlanetaryInteriors,187,170-187,Sameflowsasref139,,680
9235,flow124,19.67,-155,0.37,T+,2,45.9,&nbsp;,10.2,"SameflowsasHSDP1,REF139","LajC.,KisselC.,DaviesC.,GubbinsD.",2011,PhysicsoftheEarthandPlanetaryInteriors,187,170-187,Sameflowsasref139,,680
9236,flow125,19.67,-155,0.37,T+,1,39.5,&nbsp;,9.1,"SameflowsasHSDP1,REF139","LajC.,KisselC.,DaviesC.,GubbinsD.",2011,PhysicsoftheEarthandPlanetaryInteriors,187,170-187,Sameflowsasref139,,680
9237,flow126,19.67,-155,0.37,T+,1,41,&nbsp;,9.5,"SameflowsasHSDP1,REF139","LajC.,KisselC.,DaviesC.,GubbinsD.",2011,PhysicsoftheEarthandPlanetaryInteriors,187,170-187,Sameflowsasref139,,680
9238,flow127,19.67,-155,0.37,T+,3,39.5,5.3,8.9,"SameflowsasHSDP1,REF139","LajC.,KisselC.,DaviesC.,GubbinsD.",2011,PhysicsoftheEarthandPlanetaryInteriors,187,170-187,Sameflowsasref139,,680
8739,91-32,18.76,-110.92,0.37,T+,2,25.8,0.7,5.8,VADM,"Sbarbori,E.,Tauxe,L.,Goguitchaichvili,A.,Urrutia-Fucugauchi,J.,Bohrson,W.A.",2009,EarthPlanetsSpace,61,191-204,&nbsp;,,653
2018,139,19.75,-155.08,0.37,T+,3,56.8,1.6,14.6,"VDMc,replacesref110","Laj,C.,Kissel,C.",1999,J.Geophys.Res.,104,15317-15338,&nbsp;,,139
2019,140,19.75,-155.08,0.37,T+,3,44.6,2.2,11.4,"VDMc,replacesref110","Laj,C.,Kissel,C.",1999,J.Geophys.Res.,104,15317-15338,&nbsp;,,139
2020,141,19.75,-155.08,0.37,T+,2,59.1,4.5,15.3,"VDMc,replacesref110","Laj,C.,Kissel,C.",1999,J.Geophys.Res.,104,15317-15338,&nbsp;,,139
2021,142,19.75,-155.08,0.37,T+,3,50,2.4,12.6,"VDMc,replacesref110","Laj,C.,Kissel,C.",1999,J.Geophys.Res.,104,15317-15338,&nbsp;,,139
2022,143,19.75,-155.08,0.37,T+,3,62,8.6,14.2,"VDMc,replacesref110","Laj,C.,Kissel,C.",1999,J.Geophys.Res.,104,15317-15338,&nbsp;,,139
2023,144,19.75,-155.08,0.37,T+,2,55,3.6,11.1,"VDMc,replacesref110","Laj,C.,Kissel,C.",1999,J.Geophys.Res.,104,15317-15338,&nbsp;,,139
2024,145,19.75,-155.08,0.37,T+,2,42.3,1.2,9.7,"VDMc,replacesref110","Laj,C.,Kissel,C.",1999,J.Geophys.Res.,104,15317-15338,&nbsp;,,139
2025,146,19.75,-155.08,0.37,T+,2,61.3,6,12.9,"VDMc,replacesref110","Laj,C.,Kissel,C.",1999,J.Geophys.Res.,104,15317-15338,&nbsp;,,139
2026,147,19.75,-155.08,0.37,T+,1,58.5,&nbsp;,10.7,"VDMc,replacesref110","Laj,C.,Kissel,C.",1999,J.Geophys.Res.,104,15317-15338,&nbsp;,,139
2027,148,19.75,-155.08,0.37,T+,3,59.5,3.3,12.2,"VDMc,replacesref110","Laj,C.,Kissel,C.",1999,J.Geophys.Res.,104,15317-15338,&nbsp;,,139
2028,149,19.75,-155.08,0.37,T+,3,40.2,4,9.8,"VDMc,replacesref110","Laj,C.,Kissel,C.",1999,J.Geophys.Res.,104,15317-15338,&nbsp;,,139
2029,150,19.75,-155.08,0.37,T+,2,35.4,5.9,8.7,"VDMc,replacesref110","Laj,C.,Kissel,C.",1999,J.Geophys.Res.,104,15317-15338,&nbsp;,,139
2030,151,19.75,-155.08,0.37,T+,3,29.6,3.9,6.8,"VDMc,replacesref110","Laj,C.,Kissel,C.",1999,J.Geophys.Res.,104,15317-15338,&nbsp;,,139
2031,152,19.75,-155.08,0.37,T+,3,38,1.2,8.7,"VDMc,replacesref110","Laj,C.,Kissel,C.",1999,J.Geophys.Res.,104,15317-15338,&nbsp;,,139
2032,153,19.75,-155.08,0.37,T+,3,43.8,2.9,10.3,"VDMc,replacesref110","Laj,C.,Kissel,C.",1999,J.Geophys.Res.,104,15317-15338,&nbsp;,,139
2033,154,19.75,-155.08,0.37,T+,1,38,&nbsp;,8.8,"VDMc,replacesref110","Laj,C.,Kissel,C.",1999,J.Geophys.Res.,104,15317-15338,&nbsp;,,139
2034,155,19.75,-155.08,0.37,T+,3,33.7,4.1,6.8,"VDMc,replacesref110","Laj,C.,Kissel,C.",1999,J.Geophys.Res.,104,15317-15338,&nbsp;,,139
1480,FK,50.47,7.33,0.37,T+,6,29.4,1.3,4.6,&nbsp;,"Schnepp,E.",1996,Phys.EarthPlanet.Interiors,94,23-41,&nbsp;,,104
140,Kuriinflow,41,44,0.37,Z,10,54,14.2,&nbsp;,&nbsp;,"Borisova,G.P.",1986,"Izv.,EarthPhys.(Eng.Trans.)",22,840-845,&nbsp;,,9
9239,flow128,19.67,-155,0.38,T+,3,42.5,0.3,10,"SameflowsasHSDP1,REF139","LajC.,KisselC.,DaviesC.,GubbinsD.",2011,PhysicsoftheEarthandPlanetaryInteriors,187,170-187,Sameflowsasref139,,680
9240,flow130,19.67,-155,0.38,T+,3,43.7,8.4,11.1,"SameflowsasHSDP1,REF139","LajC.,KisselC.,DaviesC.,GubbinsD.",2011,PhysicsoftheEarthandPlanetaryInteriors,187,170-187,Sameflowsasref139,,680
9241,flow131,19.67,-155,0.38,T+,3,37.3,3,9.5,"SameflowsasHSDP1,REF139","LajC.,KisselC.,DaviesC.,GubbinsD.",2011,PhysicsoftheEarthandPlanetaryInteriors,187,170-187,Sameflowsasref139,,680
9242,flow132,19.67,-155,0.38,T+,3,38.6,2.2,10,"SameflowsasHSDP1,REF139","LajC.,KisselC.,DaviesC.,GubbinsD.",2011,PhysicsoftheEarthandPlanetaryInteriors,187,170-187,Sameflowsasref139,,680
9243,flow133,19.67,-155,0.38,T+,3,59.8,6.6,13.8,"SameflowsasHSDP1,REF139","LajC.,KisselC.,DaviesC.,GubbinsD.",2011,PhysicsoftheEarthandPlanetaryInteriors,187,170-187,Sameflowsasref139,,680
9244,flow134,19.67,-155,0.38,T+,2,49.7,&nbsp;,11.7,"SameflowsasHSDP1,REF139","LajC.,KisselC.,DaviesC.,GubbinsD.",2011,PhysicsoftheEarthandPlanetaryInteriors,187,170-187,Sameflowsasref139,,680
9245,flow135,19.67,-155,0.38,T+,2,17.4,&nbsp;,3.6,"SameflowsasHSDP1,REF139","LajC.,KisselC.,DaviesC.,GubbinsD.",2011,PhysicsoftheEarthandPlanetaryInteriors,187,170-187,Sameflowsasref139,,680
9246,flow136,19.67,-155,0.38,T+,2,28.1,&nbsp;,5.3,"SameflowsasHSDP1,REF139","LajC.,KisselC.,DaviesC.,GubbinsD.",2011,PhysicsoftheEarthandPlanetaryInteriors,187,170-187,Sameflowsasref139,,680
9247,flow137,19.67,-155,0.38,T+,1,41.8,&nbsp;,8.7,"SameflowsasHSDP1,REF139","LajC.,KisselC.,DaviesC.,GubbinsD.",2011,PhysicsoftheEarthandPlanetaryInteriors,187,170-187,Sameflowsasref139,,680
9248,flow138,19.67,-155,0.38,T+,3,26.3,2,6.5,"SameflowsasHSDP1,REF139","LajC.,KisselC.,DaviesC.,GubbinsD.",2011,PhysicsoftheEarthandPlanetaryInteriors,187,170-187,Sameflowsasref139,,680
9249,flow139,19.67,-155,0.38,T+,1,35.5,&nbsp;,9,"SameflowsasHSDP1,REF139","LajC.,KisselC.,DaviesC.,GubbinsD.",2011,PhysicsoftheEarthandPlanetaryInteriors,187,170-187,Sameflowsasref139,,680
9061,UZ42,32.81,130.21,0.38,LTD-DHT-S,5,60.3,21.7,11.9,NotusedwithinstudyasStandarddeviationofsamplesexceeds15%,"Yamamoto,Y.,Hidetoshi,S.,Hidefumi,T.,Hoshizumi,H.",2010,EarthandPlanetarySceinceLetters,293,236-249,&nbsp;,,667
8969,mc223,-77.66,166.79,0.38,T+,4,21.5,2.7,2.8,VDMc,"Lawrence,KP.,Tauxe,L.,Staudigel,H.,Constable,CG.,Koppers,A.,McIntosh,W.,Johnson,CL.",2009,"Geochem,Geophys,Geosystems",10,27-Jan,&nbsp;,,663
2035,156,19.75,-155.08,0.38,T+,3,35.1,7.7,8.1,"VDMc,replacesref110","Laj,C.,Kissel,C.",1999,J.Geophys.Res.,104,15317-15338,&nbsp;,,139
2036,158,19.75,-155.08,0.38,T+,3,42.8,4.5,8.2,"VDMc,replacesref110","Laj,C.,Kissel,C.",1999,J.Geophys.Res.,104,15317-15338,&nbsp;,,139
2037,159,19.75,-155.08,0.38,T+,2,40.5,2.3,8.3,"VDMc,replacesref110","Laj,C.,Kissel,C.",1999,J.Geophys.Res.,104,15317-15338,&nbsp;,,139
2038,160,19.75,-155.08,0.38,T+,2,51,0,10.1,"VDMc,replacesref110","Laj,C.,Kissel,C.",1999,J.Geophys.Res.,104,15317-15338,&nbsp;,,139
2040,163,19.75,-155.08,0.38,T+,3,50.2,0.5,10.2,"VDMc,replacesref110","Laj,C.,Kissel,C.",1999,J.Geophys.Res.,104,15317-15338,&nbsp;,,139
2041,164,19.75,-155.08,0.38,T+,2,57.8,2.1,11.2,"VDMc,replacesref110","Laj,C.,Kissel,C.",1999,J.Geophys.Res.,104,15317-15338,&nbsp;,,139
2042,165,19.75,-155.08,0.38,T+,2,33.2,3.4,7.1,"VDMc,replacesref110","Laj,C.,Kissel,C.",1999,J.Geophys.Res.,104,15317-15338,&nbsp;,,139
2043,166,19.75,-155.08,0.38,T+,3,62,17.2,14.3,"VDMc,replacesref110","Laj,C.,Kissel,C.",1999,J.Geophys.Res.,104,15317-15338,&nbsp;,,139
2044,167,19.75,-155.08,0.38,T+,3,57.9,1.9,14.5,"VDMc,replacesref110","Laj,C.,Kissel,C.",1999,J.Geophys.Res.,104,15317-15338,&nbsp;,,139
2046,169,19.75,-155.08,0.38,T+,3,62.9,1.4,12.8,"VDMc,replacesref110","Laj,C.,Kissel,C.",1999,J.Geophys.Res.,104,15317-15338,&nbsp;,,139
2047,170,19.75,-155.08,0.38,T+,3,71.4,16.2,15.1,"VDMc,replacesref110","Laj,C.,Kissel,C.",1999,J.Geophys.Res.,104,15317-15338,&nbsp;,,139
2048,171,19.75,-155.08,0.38,T+,1,29.5,&nbsp;,6.5,"VDMc,replacesref110","Laj,C.,Kissel,C.",1999,J.Geophys.Res.,104,15317-15338,&nbsp;,,139
9250,flow140,19.67,-155,0.39,T+,2,40.5,&nbsp;,9.7,"SameflowsasHSDP1,REF139","LajC.,KisselC.,DaviesC.,GubbinsD.",2011,PhysicsoftheEarthandPlanetaryInteriors,187,170-187,Sameflowsasref139,,680
9251,flow141,19.67,-155,0.39,T+,2,32,&nbsp;,7.7,"SameflowsasHSDP1,REF139","LajC.,KisselC.,DaviesC.,GubbinsD.",2011,PhysicsoftheEarthandPlanetaryInteriors,187,170-187,Sameflowsasref139,,680
9252,flow142,19.67,-155,0.39,T+,2,34.1,&nbsp;,8,"SameflowsasHSDP1,REF139","LajC.,KisselC.,DaviesC.,GubbinsD.",2011,PhysicsoftheEarthandPlanetaryInteriors,187,170-187,Sameflowsasref139,,680
9253,flow143,19.67,-155,0.39,T+,1,40.4,&nbsp;,9,"SameflowsasHSDP1,REF139","LajC.,KisselC.,DaviesC.,GubbinsD.",2011,PhysicsoftheEarthandPlanetaryInteriors,187,170-187,Sameflowsasref139,,680
9254,flow144,19.67,-155,0.39,T+,2,35.1,&nbsp;,8.8,"SameflowsasHSDP1,REF139","LajC.,KisselC.,DaviesC.,GubbinsD.",2011,PhysicsoftheEarthandPlanetaryInteriors,187,170-187,Sameflowsasref139,,680
9255,flow145,19.67,-155,0.39,T+,2,17.2,&nbsp;,4.1,"SameflowsasHSDP1,REF139","LajC.,KisselC.,DaviesC.,GubbinsD.",2011,PhysicsoftheEarthandPlanetaryInteriors,187,170-187,Sameflowsasref139,,680
9256,flow146,19.67,-155,0.39,T+,2,26.9,&nbsp;,6.4,"SameflowsasHSDP1,REF139","LajC.,KisselC.,DaviesC.,GubbinsD.",2011,PhysicsoftheEarthandPlanetaryInteriors,187,170-187,Sameflowsasref139,,680
9257,flow147,19.67,-155,0.39,T+,3,33.2,3.9,6.9,"SameflowsasHSDP1,REF139","LajC.,KisselC.,DaviesC.,GubbinsD.",2011,PhysicsoftheEarthandPlanetaryInteriors,187,170-187,Sameflowsasref139,,680
9258,flow148,19.67,-155,0.39,T+,3,25.8,7.8,6.2,"SameflowsasHSDP1,REF139","LajC.,KisselC.,DaviesC.,GubbinsD.",2011,PhysicsoftheEarthandPlanetaryInteriors,187,170-187,Sameflowsasref139,,680
9259,flow149,19.67,-155,0.39,T+,3,28,6.6,6.6,"SameflowsasHSDP1,REF139","LajC.,KisselC.,DaviesC.,GubbinsD.",2011,PhysicsoftheEarthandPlanetaryInteriors,187,170-187,Sameflowsasref139,,680
9260,flow151,19.67,-155,0.39,T+,3,21.8,1.7,4.7,"SameflowsasHSDP1,REF139","LajC.,KisselC.,DaviesC.,GubbinsD.",2011,PhysicsoftheEarthandPlanetaryInteriors,187,170-187,Sameflowsasref139,,680
9261,flow152,19.67,-155,0.39,T+,3,31.6,2,7.6,"SameflowsasHSDP1,REF139","LajC.,KisselC.,DaviesC.,GubbinsD.",2011,PhysicsoftheEarthandPlanetaryInteriors,187,170-187,Sameflowsasref139,,680
9262,flow153,19.67,-155,0.39,T+,3,29.2,4.1,7.2,"SameflowsasHSDP1,REF139","LajC.,KisselC.,DaviesC.,GubbinsD.",2011,PhysicsoftheEarthandPlanetaryInteriors,187,170-187,Sameflowsasref139,,680
6362,OT69,35.85,137.54,0.39,T+,8,53.1,6.2,10.2,"Dating:MatusmotoandKobayashi,1995","Tanaka,H.,Kamizaki,R.,Yamamoto,Y.",2007,Geophys.J.Int.,169,81-90,&nbsp;,,509
2049,172,19.75,-155.08,0.39,T+,3,40.9,3.5,7.4,"VDMc,replacesref110","Laj,C.,Kissel,C.",1999,J.Geophys.Res.,104,15317-15338,&nbsp;,,139
2050,173,19.75,-155.08,0.39,T+,2,36.2,2.8,8.7,"VDMc,replacesref110","Laj,C.,Kissel,C.",1999,J.Geophys.Res.,104,15317-15338,&nbsp;,,139
2051,174,19.75,-155.08,0.39,T+,3,37.3,4.9,9.3,"VDMc,replacesref110","Laj,C.,Kissel,C.",1999,J.Geophys.Res.,104,15317-15338,&nbsp;,,139
2052,176,19.75,-155.08,0.39,T+,3,42.5,4,10.6,"VDMc,replacesref110","Laj,C.,Kissel,C.",1999,J.Geophys.Res.,104,15317-15338,&nbsp;,,139
2053,177,19.75,-155.08,0.39,T+,3,46.2,5.7,11,"VDMc,replacesref110","Laj,C.,Kissel,C.",1999,J.Geophys.Res.,104,15317-15338,&nbsp;,,139
2054,178,19.75,-155.08,0.39,T+,3,39.2,0.4,9.9,"VDMc,replacesref110","Laj,C.,Kissel,C.",1999,J.Geophys.Res.,104,15317-15338,&nbsp;,,139
2055,179,19.75,-155.08,0.39,T+,3,46.5,9.8,11.8,"VDMc,replacesref110","Laj,C.,Kissel,C.",1999,J.Geophys.Res.,104,15317-15338,&nbsp;,,139
2056,180,19.75,-155.08,0.39,T+,3,33.1,5.5,8.4,"VDMc,replacesref110","Laj,C.,Kissel,C.",1999,J.Geophys.Res.,104,15317-15338,&nbsp;,,139
2057,181,19.75,-155.08,0.39,T+,3,34.2,2.3,8.7,"VDMc,replacesref110","Laj,C.,Kissel,C.",1999,J.Geophys.Res.,104,15317-15338,&nbsp;,,139
2058,182,19.75,-155.08,0.39,T+,3,32,0.9,8.2,"VDMc,replacesref110","Laj,C.,Kissel,C.",1999,J.Geophys.Res.,104,15317-15338,&nbsp;,,139
2059,184,19.75,-155.08,0.39,T+,3,35.3,3.9,9,"VDMc,replacesref110","Laj,C.,Kissel,C.",1999,J.Geophys.Res.,104,15317-15338,&nbsp;,,139
2060,185,19.75,-155.08,0.39,T+,3,39.2,3.9,10,"VDMc,replacesref110","Laj,C.,Kissel,C.",1999,J.Geophys.Res.,104,15317-15338,&nbsp;,,139
9263,flow154,19.67,-155,0.4,T+,3,27.8,2.6,6.5,"SameflowsasHSDP1,REF139","LajC.,KisselC.,DaviesC.,GubbinsD.",2011,PhysicsoftheEarthandPlanetaryInteriors,187,170-187,Sameflowsasref139,,680
